0.166666667	1315	5.2	6.2	54.6	56.6	4.66
0.166666667	1320	4.3	5.1	58.6	60.6	4.66
0.166666667	1325	3.7	4.3	62.7	64.7	4.66
0.166666667	1330	2.75	3.5	66.9	68.9	4.66
0.166666667	1335	2.25	3	71.3	73.3	4.66
0.166666667	1340	1.8	2.55	75.8	77.8	4.66
0.166666667	1345	1.55	2.05	80.3	82.3	4.66
0.166666667	1350	1.25	1.75	84.9	86.9	4.66
0.166666667	1355	1	1.5	89.6	91.6	4.66
0.166666667	1375	0.4	0.85	108.8	110.8	4.66
0.166666667	1400	0.2	0.35	133.4	135.4	4.66
0.166666667	1425	0.05	0.3	158.1	160.1	4.66
0.166666667	1450	0	0.25	182.9	184.9	4.66
0.166666667	1500	0	0.25	232.5	234.5	4.66
0.416666667	500	758.4	760.2	0	0.25	4.8
0.416666667	550	709.3	711.1	0	0.25	4.8
0.416666667	600	660.3	662.1	0	0.25	4.8
0.416666667	650	611.3	613.1	0	0.25	4.8
0.416666667	700	562.3	564.1	0.05	0.2	4.8
0.416666667	750	513.3	515.1	0.05	0.5	4.8
0.416666667	800	464.4	466.2	0.1	0.6	4.8
0.416666667	850	415.6	417.4	0.35	0.85	4.8
0.416666667	900	367	368.8	0.8	1.3	4.8
0.416666667	925	342.7	344.5	1.05	1.55	4.8
0.416666667	950	318.5	320.3	1.4	1.9	4.8
0.416666667	995	275.3	277.1	2.25	2.95	4.8
0.416666667	1000	270.6	272.4	2.4	3.1	4.8
0.416666667	1005	265.8	267.6	2.55	3.2	4.8
0.416666667	1025	246.8	248.6	3.2	3.9	4.8
0.416666667	1050	223.2	225	4.1	4.3	4.8
0.416666667	1075	200	201.8	5.3	6.2	4.8
0.416666667	1100	177.1	178.9	6.9	7.8	4.8
0.416666667	1125	154.7	156.5	9	9.9	4.8
0.416666667	1150	132.9	134.7	11.5	12.7	4.8
0.416666667	1175	112	113.8	15	15.5	4.8
0.416666667	1200	92	93.8	19.4	20	4.8
0.416666667	1225	73.4	75.2	25.3	26.8	4.8
0.416666667	1250	56.4	58.2	32.8	34.3	4.8
0.416666667	1275	41.4	43.2	42.2	44	4.8
0.416666667	1300	28.9	30.4	54.1	55.9	4.8
0.416666667	1325	18.9	20.1	68.4	70.2	4.8
0.416666667	1350	11.5	12.7	85.4	87.2	4.8
0.416666667	1375	6.6	7.5	104.7	106.5	4.8
0.416666667	1400	3.5	4.1	126	127.8	4.8
0.416666667	1425	1.7	2.2	148.7	150.5	4.8
0.416666667	1450	0.75	1.25	172.3	174.1	4.8
0.416666667	1500	0.25	0.6	220.7	222.5	4.8
0.416666667	1600	0	0.25	318.6	320.4	4.8
0.666666667	700	564.6	566.4	0.05	0.5	4.84
0.666666667	750	516.3	518.1	0.2	0.7	4.84
0.666666667	800	468.2	470	0.55	1.05	4.84
0.666666667	850	420.3	422.1	1.05	1.55	4.84
0.666666667	900	372.7	374.5	1.8	2.5	4.84
0.666666667	950	325.6	327.4	3.2	3.9	4.84
0.666666667	975	302.2	304	4.2	4.9	4.84
